state,year,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note
North Dakota,2017,,0.37448269,0.39655372,0.62643851,0.65165202,0.98010682,0.83210397,0.9044287,0.7721037,0.4294619,0.2129954,0.5809523,0.1463059,0.0713531,0.1396124,0.2548571,0.1564132,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Dakota,2018,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2019,,0.32885308,0.30739005,0.58137318,0.57601248,0.97885635,0.7772733,0.88276796,0.70455108,0.28649663,0.19446672,0.57397988,0.10772804,0.08449331,0.11635104,0.23743503,0.12362729,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Dakota,2020,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2021,,0.26922705,0.32324039,0.56678046,0.50295313,0.95925801,0.68774666,0.84312103,0.68818191,0.31191539,0.21290187,0.62970358,0.11319872,0.08835755,0.08353484,0.1821813,0.13709383,0.38264536,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Dakota,2022,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2023,,0.307131,0.2805086,0.5403471,0.5588594,0.9927807,0.7262943,0.8695069,0.6697831,0.320063,0.1593586,0.5639775,0.1098363,0.0517352,0.110057,0.2175097,0.1632623,0.4357009,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Ohio,2000,0.42608163,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2001,0.11333313,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2002,-0.036153987,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2003,0.1124016,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2004,0.14786118,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2005,-0.10240026,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2006,-0.2283861,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2007,-0.37378734,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2008,-0.37676594,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2009,-0.42187968,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2010,-0.4141867,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Ohio,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2017,,0.33241484,0.32195317,0.59253038,0.57407558,0.99283679,0.77486455,0.8923829,0.7178925,0.3045338,0.202736,0.6049861,0.1209843,0.0877901,0.0930237,0.2080478,0.1371931,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Ohio,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2019,,0.37109961,0.29255624,0.55042832,0.57441297,0.99007993,0.72920035,0.87190802,0.70000023,0.25906632,0.18392221,0.58385369,0.10866969,0.07412945,0.10097103,0.21698544,0.17355688,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Ohio,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2021,,0.24331951,0.26656427,0.47131828,0.54761728,0.96302878,0.70718718,0.83445429,0.6853713,0.28408325,0.22683781,0.52484713,0.09532149,0.08209516,0.07021941,0.16830844,0.17354368,0.35677987,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Ohio,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Ohio,2023,,0.3025302,0.2720969,0.5285703,0.5793953,0.980982,0.7263577,0.8344554,0.7056726,0.2772151,0.1955158,0.5405091,0.0963562,0.0650797,0.0840211,0.2156259,0.2329911,0.4238931,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oklahoma,2000,-0.22781093,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2001,-0.46671903,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2002,-0.4540705,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2003,-0.86960655,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2004,-0.9929481,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2005,-1.2135859,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2006,-1.3290353,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2007,-1.1927437,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2008,-1.1734543,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2009,-0.86993706,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2010,-0.8721161,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oklahoma,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2017,,0.32037319,0.29396047,0.53809811,0.50500301,0.97028175,0.72081077,0.8701991,0.6770281,0.2804297,0.1847322,0.4489818,0.1272064,0.082526,0.1089681,0.1906714,0.1274576,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oklahoma,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2019,,0.27606393,0.25828801,0.45802363,0.46917261,0.9690604,0.6443486,0.82635992,0.62964601,0.22133756,0.22083377,0.45322078,0.09437459,0.07365792,0.07797858,0.18172763,0.14116427,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oklahoma,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2021,,0.23621986,0.20986963,0.46504042,0.52184068,0.97348644,0.6487673,0.7683007,0.62618589,0.22169617,0.1688107,0.47007047,0.10805134,0.07177506,0.07052644,0.16535798,0.14882576,0.33759433,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oklahoma,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Oklahoma,2023,,0.3149675,0.2452796,0.5012917,0.5266026,0.9688581,0.6498901,0.7645308,0.6221232,0.2060251,0.1588814,0.4546495,0.0894622,0.0456778,0.0820493,0.1573978,0.1449035,0.4079165,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oregon,2000,0.493176,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2001,0.52466166,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2002,0.38046592,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2003,0.45681,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2004,0.68543863,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2005,1.1498452,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2006,1.1859359,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2007,1.1615982,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2008,1.1287297,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2009,1.6148106,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2010,1.6427376,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Oregon,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2017,,0.4322077,0.43077104,0.6219264,0.61912529,0.98916408,0.84599206,0.9376312,0.8018609,0.3979009,0.2858305,0.6314216,0.2132499,0.1575481,0.1749,0.3269492,0.2866647,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oregon,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2019,,0.37031248,0.35183017,0.61123315,0.59668257,0.98294558,0.7755036,0.90324257,0.75464279,0.29592773,0.18385013,0.61633145,0.13138938,0.10186798,0.10732057,0.24483574,0.24588078,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oregon,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2021,,0.28016146,0.32746886,0.57445971,0.57655684,0.98946302,0.73477698,0.87657733,0.77149913,0.33951671,0.20326408,0.71855218,0.1300878,0.149329,0.1023618,0.2032834,0.33719545,0.39285565,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Oregon,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Oregon,2023,,0.3571135,0.3331852,0.5519044,0.6133663,0.9848956,0.7628352,0.858066,0.7301707,0.3244913,0.1924424,0.6808588,0.1113964,0.0942987,0.0877989,0.2855176,0.3210065,0.4516519,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Pennsylvania,2000,0.06861814,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2001,-0.11080259,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2002,-0.037867166,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2003,0.08736683,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2004,0.11494533,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2005,0.44551405,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2006,0.08252591,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2007,-0.07254009,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2008,-0.18167527,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2009,0.08635531,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2010,0.105661936,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Pennsylvania,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2017,,0.34173133,0.33418891,0.59824221,0.58905956,0.98750284,0.80397998,0.9156589,0.7151546,0.3368866,0.1859041,0.5405192,0.1276632,0.0735791,0.0987126,0.2208829,0.1569402,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Pennsylvania,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2019,,0.35812691,0.36157822,0.5947072,0.59208379,0.98858485,0.77822184,0.91453903,0.71528581,0.30379719,0.20344467,0.57710808,0.14037539,0.09843909,0.10815114,0.2270007,0.19600354,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Pennsylvania,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2021,,0.25649718,0.30228889,0.51894225,0.60115809,0.98355587,0.77785862,0.85507514,0.71953586,0.32375124,0.21895569,0.5624264,0.10865707,0.09977528,0.08291058,0.20044999,0.20040924,0.37014301,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Pennsylvania,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Pennsylvania,2023,,0.3097293,0.2950256,0.5466574,0.6225988,0.9794507,0.7384794,0.8209001,0.6847185,0.311881,0.1670633,0.5434263,0.1065845,0.069969,0.0934404,0.2340938,0.1861096,0.4267631,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Rhode Island,2000,1.0679702,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2001,0.93843067,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2002,0.78565437,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2003,0.4485859,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2004,0.3874519,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2005,0.39142534,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2006,0.39447346,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2007,0.54304516,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2008,0.6219376,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2009,0.7151378,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2010,0.72802395,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Rhode Island,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2017,,0.30709283,0.28687654,0.60604052,0.53788033,0.98358893,0.78037818,0.8824526,0.6898821,0.3014501,0.1956084,0.5247677,0.1748294,0.0882726,0.1565902,0.1625853,0.1354054,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Rhode Island,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2019,,0.25608453,0.2578654,0.60185443,0.55508322,0.99663907,0.74882951,0.85071836,0.67770695,0.27096895,0.1832852,0.60886737,0.13577744,0.10532647,0.15703769,0.20428661,0.16326565,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Rhode Island,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2021,,0.20142134,0.27001254,0.54363833,0.52796658,0.94429876,0.72124041,0.9067157,0.74640362,0.35787792,0.24187126,0.54769558,0.12529204,0.09100631,0.09571854,0.1513157,0.20214235,0.36368649,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Rhode Island,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Rhode Island,2023,,0.1847029,0.2264467,0.5041363,0.5883638,0.9699397,0.7205121,0.839758,0.6738869,0.3241543,0.136592,0.4631124,0.0880643,0.0754742,0.0850868,0.1331524,0.1680018,0.3746112,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Carolina,2000,-0.5341958,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2001,-0.6822508,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2002,-0.73030216,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2003,-0.4762038,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2004,-0.7722584,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2005,-0.8581421,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2006,-1.2635895,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2007,-1.1575766,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2008,-1.0429605,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2009,-0.76273125,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2010,-0.71755505,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Carolina,2011,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2012,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2013,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2014,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2015,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2016,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2017,,0.30804723,0.26612996,0.51796832,0.52557329,0.97159035,0.78307782,0.8732372,0.7297962,0.3325806,0.1845669,0.5124334,0.0963287,0.0575274,0.0991372,0.2467985,0.1198114,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Carolina,2018,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2019,,0.31315195,0.34315202,0.53997125,0.6235667,0.97963161,0.79823988,0.87216651,0.70403353,0.34428815,0.15968365,0.51884532,0.10413673,0.08272839,0.11807228,0.22812378,0.13089879,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Carolina,2020,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2021,,0.21827106,0.22240559,0.51466926,0.56370379,0.96839823,0.75010103,0.82986394,0.70398374,0.38138825,0.22510495,0.58342566,0.10492476,0.13389479,0.09083204,0.23229727,0.17629461,0.40580923,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Carolina,2022,,,,,,,,,,,,,,,,,,,0,0,0,
South Carolina,2023,,0.2878728,0.2349642,0.4774295,0.5780595,0.9760926,0.7099662,0.8001184,0.6524788,0.2896031,0.1146882,0.4528928,0.060765,0.0526687,0.0952854,0.2131286,0.1398298,0.4711208,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Dakota,2000,0.38449648,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2001,0.4227019,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2002,0.33992302,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2003,1.4289767,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2004,0.34824976,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2005,0.18891394,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2006,-0.49091515,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2007,0.096934326,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2008,-0.24906372,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2009,0.11068696,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2010,-0.055419225,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
South Dakota,2011,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2012,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2013,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2014,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2015,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2016,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2017,,0.36267453,0.33184604,0.52236353,0.57859078,0.97361071,0.78516139,0.8605631,0.7316467,0.3334506,0.1800818,0.4403448,0.1084821,0.082408,0.1293024,0.2470285,0.0980032,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Dakota,2018,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2019,,0.46854531,0.40105395,0.6626586,0.67080436,0.9984539,0.82333907,0.884691,0.74054117,0.36424883,0.21893935,0.57814505,0.14231331,0.06351191,0.17666348,0.31371833,0.13876751,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Dakota,2020,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2021,,0.34228549,0.34730262,0.55822938,0.59874002,0.96088939,0.75149418,0.87270831,0.69312015,0.28555411,0.22468001,0.53340926,0.14173826,0.09275914,0.11337057,0.28052291,0.18129555,0.47476364,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
South Dakota,2022,,,,,,,,,,,,,,,,,,,0,0,0,
South Dakota,2023,,0.3783044,0.3016258,0.5488607,0.5738474,0.9496424,0.7269493,0.8231922,0.6377368,0.2617511,0.1620623,0.4870868,0.1226735,0.0685128,0.111661,0.2573572,0.1688474,0.4188574,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Tennessee,2000,-1.0306699,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2001,-1.3191775,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2002,-1.3844692,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2003,-1.2007211,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2004,-1.0269367,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2005,-1.012485,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2006,-0.96310824,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2007,-1.0801438,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2008,-1.0830741,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2009,-0.94357014,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2010,-0.9268923,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Tennessee,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2014,,,,,,,,,,,,,,,,,,,0,0,0,Tennessee,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2015,,,,,,,,,,,,,,,,,,,,,,
Tennessee,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2017,,0.31267666,0.27391278,0.56818858,0.49458954,0.98246607,0.71334188,0.899891,0.7049269,0.2985981,0.1800165,0.491205,0.104812,0.0876287,0.0733093,0.1914339,0.1302573,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Tennessee,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2019,,0.31650617,0.28406187,0.53636614,0.45550174,0.97753144,0.70304295,0.84207411,0.65484069,0.27923073,0.19710546,0.5267635,0.0967173,0.09318093,0.09465612,0.19425976,0.13864948,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Tennessee,2020,,,,,,,,,,,,,,,,,,,0,0,0,
